ds,y,abertura,max,min,volume,variacao
2016-02-19,41.543,41.477,41.828,41.071,3.4,0.16
2016-02-18,41.478,41.624,41.698,41.183,3.64,-0.37
2016-02-17,41.631,40.958,42.436,40.958,5.47,1.67
2016-02-16,40.948,40.093,41.206,40.074,4.04,2.13
2016-02-15,40.093,39.808,40.671,39.808,1.75,0.72
2016-12-02,39.808,39.324,39.901,39.324,3.43,1.25
2016-11-02,39.318,40.37,40.37,38.928,3.79,-2.62
2016-05-02,40.592,40.812,41.249,40.566,3.67,-0.56
2016-04-02,40.822,39.589,41.444,39.589,5.56,3.11
2016-03-02,39.589,38.597,39.726,38.597,4.37,2.57
2016-02-02,38.596,40.564,40.564,38.596,4.56,-4.87
2016-01-02,40.57,40.397,40.57,39.738,3.77,0.41
2016-01-29,40.406,38.635,40.406,38.635,5.65,4.6
2016-01-28,38.63,38.376,39.1,37.996,4.6,0.66
2016-01-27,38.376,37.501,38.766,37.402,4.79,2.34
2016-01-26,37.497,38.031,38.031,37.112,3.72,-1.4
2016-01-22,38.031,37.737,38.444,37.737,4.33,0.83
2016-01-21,37.717,37.647,38.079,37.495,3.89,0.19
2016-01-20,37.645,38.056,38.056,37.046,4.08,-1.08
2016-01-19,38.057,37.941,38.857,37.941,3.14,0.32
2016-01-18,37.937,38.572,38.633,37.937,2.23,-1.64
2016-01-15,38.569,39.494,39.494,37.986,4.2,-2.36
2016-01-14,39.5,38.944,39.502,38.459,3.99,1.43
2016-01-13,38.944,39.518,40.05,38.822,3.68,-1.44
2016-12-01,39.514,39.955,40.261,39.426,3.49,-1.09
2016-11-01,39.95,40.612,40.974,39.924,3.18,-1.63
2016-08-01,40.612,40.695,41.218,40.463,3.32,-0.2
2016-07-01,40.695,41.772,41.772,40.695,4.16,-2.58
2016-06-01,41.773,42.41,42.41,41.59,4.06,-1.52
2016-05-01,42.419,42.139,42.534,42.137,2.64,0.66
2016-04-01,42.141,43.349,43.349,42.125,3.07,-2.79
2015-12-30,43.35,43.653,43.662,43.217,2.76,-0.7
2015-12-29,43.654,43.781,44.042,43.523,1.73,-0.25
2015-12-28,43.764,44.016,44.087,43.709,1.85,-0.57
2015-12-23,44.015,43.479,44.233,43.479,2.58,1.25
2015-12-22,43.47,43.208,43.632,43.137,2.66,0.62
2015-12-21,43.2,43.912,44.223,43.196,3.56,-1.62
2015-12-18,43.911,45.249,45.249,43.69,4.71,-2.98
2015-12-17,45.261,45.016,46.251,45.016,3.12,0.55
2015-12-16,45.016,44.868,45.099,44.095,3.43,0.32
2015-12-15,44.872,44.748,45.423,44.748,2.64,0.28
2015-12-14,44.747,45.258,45.258,44.531,2.56,-1.14
2015-11-12,45.263,45.63,45.981,45.068,3.38,-0.81
2015-10-12,45.631,46.084,46.323,45.351,3.75,-1.04
2015-09-12,46.108,44.444,46.438,44.444,4.58,3.75
2015-08-12,44.443,45.223,45.233,44.232,3.3,-1.72
2015-07-12,45.223,45.361,46.157,45.217,2.94,-0.3
2015-04-12,45.361,46.385,46.385,45.023,3.63,-2.23
2015-03-12,46.393,44.923,47.142,44.923,4.56,3.29
2015-02-12,44.915,45.046,45.338,44.579,4.31,-0.29
2015-01-12,45.047,45.121,45.482,44.775,4.31,-0.16
2015-11-30,45.12,45.871,45.931,45.106,7.39,-1.64
2015-11-27,45.873,47.144,47.144,45.812,3.13,-2.7
2015-11-26,47.146,46.867,47.199,46.867,2.36,0.6
2015-11-25,46.867,48.27,48.27,46.742,4.1,-2.94
2015-11-24,48.284,48.143,48.32,47.442,3.55,0.28
2015-11-23,48.15,48.138,48.745,47.988,3.38,0.02
2015-11-19,48.139,47.437,48.227,47.437,4.19,1.48
2015-11-18,47.436,47.241,47.951,47.241,4.09,0.4
2015-11-17,47.248,46.848,47.698,46.848,3.45,0.86
2015-11-16,46.847,46.519,46.905,46.399,3.24,0.71
2015-11-13,46.517,46.884,46.884,46.311,3.63,-0.78
2015-12-11,46.884,47.065,47.46,46.696,3.25,-0.39
2015-11-11,47.065,46.207,47.231,46.207,3.17,1.86
2015-10-11,46.207,46.195,46.207,45.397,2.48,0.03
2015-09-11,46.195,46.915,47.001,46.057,2.35,-1.54
2015-06-11,46.919,48.046,48.046,46.397,3.19,-2.35
2015-05-11,48.047,47.712,48.061,47.43,3.19,0.71
2015-04-11,47.71,48.059,49.054,47.441,3.74,-0.71
2015-03-11,48.054,45.869,48.054,45.866,4.75,4.76
2015-10-30,45.869,45.628,45.975,45.401,3.33,0.53
2015-10-29,45.628,46.74,46.74,45.628,3.18,-2.38
2015-10-28,46.741,47.038,47.442,46.388,4.09,-0.64
2015-10-27,47.043,47.205,47.338,46.742,3.44,-0.35
2015-10-26,47.209,47.607,47.875,47.105,2.53,-0.81
2015-10-23,47.597,47.774,48.837,47.502,3.59,-0.37
2015-10-22,47.772,47.027,47.909,47.027,3.22,1.59
2015-10-21,47.026,47.077,47.274,46.654,3.05,-0.11
2015-10-20,47.077,47.447,47.728,46.623,3.4,-0.78
2015-10-19,47.447,47.242,47.536,46.917,3.13,0.45
2015-10-16,47.236,47.161,47.727,46.517,3.65,0.16
2015-10-15,47.161,46.73,47.188,46.321,3.65,0.96
2015-10-14,46.71,47.349,47.715,46.701,6.14,-1.38
2015-10-13,47.363,49.339,49.339,47.135,4.35,-4.0
2015-09-10,49.338,49.105,49.752,48.698,4.69,0.47
2015-08-10,49.107,48.915,49.247,48.658,3.7,0.39
2015-07-10,48.914,47.735,49.29,47.715,6.25,2.47
2015-06-10,47.735,47.598,48.092,47.389,3.37,0.29
2015-05-10,47.598,47.033,48.081,47.019,3.32,1.2
2015-02-10,47.033,45.313,47.033,44.973,4.13,3.8
2015-01-10,45.313,45.064,45.547,44.789,3.89,0.56
2015-09-30,45.059,44.132,45.294,44.132,4.98,2.1
2015-09-29,44.132,43.956,44.531,43.956,3.05,0.4
2015-09-28,43.957,44.832,44.832,43.767,2.86,-1.95
2015-09-25,44.831,45.3,45.969,44.697,3.23,-1.02
2015-09-24,45.292,45.34,45.572,44.183,4.47,-0.11
2015-09-23,45.34,46.263,46.48,45.34,4.08,-2.0
2015-09-22,46.265,46.585,46.585,45.276,4.32,-0.7
2015-09-21,46.59,47.263,47.391,46.425,2.68,-1.43
2015-09-18,47.264,48.55,48.55,46.928,4.52,-2.65
2015-09-17,48.551,48.553,49.396,48.082,4.31,0.0
2015-09-16,48.553,47.364,48.681,47.364,4.45,2.51
2015-09-15,47.364,47.281,47.689,46.746,3.67,0.17
2015-09-14,47.282,46.4,47.386,46.218,3.69,1.9
2015-11-09,46.401,46.509,46.558,46.176,3.62,-0.22
2015-10-09,46.504,46.656,46.819,45.592,4.62,-0.33
2015-09-09,46.657,46.762,47.84,46.614,3.81,-0.22
2015-08-09,46.762,46.501,47.243,46.497,2.94,0.57
2015-04-09,46.498,47.366,47.377,46.32,4.3,-1.83
2015-03-09,47.366,46.468,47.532,46.279,4.23,1.94
2015-02-09,46.464,45.484,46.474,45.445,3.86,2.17
2015-01-09,45.477,46.625,46.625,45.278,3.78,-2.46
2015-08-31,46.626,47.151,47.151,45.57,4.95,-1.12
2015-08-28,47.154,47.697,47.872,46.847,3.9,-1.18
2015-08-27,47.715,46.038,47.997,46.038,4.38,3.64
2015-08-26,46.038,44.546,46.039,44.54,3.86,3.35
2015-08-25,44.545,44.338,45.588,44.338,3.84,0.47
2015-08-24,44.336,45.715,45.715,42.749,4.87,-3.03
2015-08-21,45.72,46.649,46.649,45.677,2.96,-1.99
2015-08-20,46.649,46.588,46.781,46.03,3.04,0.13
2015-08-19,46.588,47.451,47.451,45.977,3.34,-1.82
2015-08-18,47.451,47.22,48.084,46.676,3.65,0.49
2015-08-17,47.217,47.509,47.788,47.217,2.49,-0.61
2015-08-14,47.508,48.01,48.186,47.508,2.97,-1.04
2015-08-13,48.01,48.39,48.606,47.722,3.29,-0.78
2015-12-08,48.388,49.064,49.064,48.028,4.37,-1.39
2015-11-08,49.072,49.34,49.34,48.306,3.29,-0.57
2015-10-08,49.353,48.578,49.512,48.578,2.93,1.6
2015-07-08,48.577,50.013,50.013,48.512,3.32,-2.87
2015-06-08,50.011,50.28,50.534,49.624,3.75,-0.55
2015-05-08,50.287,50.067,50.853,50.067,2.75,0.46
2015-04-08,50.058,50.138,50.574,49.827,2.75,-0.16
2015-03-08,50.138,50.867,50.867,50.054,2.69,-1.43
2015-07-31,50.865,49.897,50.895,49.892,3.14,1.94
2015-07-30,49.897,50.245,50.645,49.612,3.26,-0.69
2015-07-29,50.245,49.602,50.333,49.422,3.75,1.3
2015-07-28,49.602,48.74,49.871,48.74,4.14,1.78
2015-07-27,48.736,49.246,49.298,48.64,3.49,-1.04
2015-07-24,49.246,49.804,49.831,48.624,3.74,-1.13
2015-07-23,49.807,50.916,51.063,49.668,4.31,-2.18
2015-07-22,50.916,51.474,51.474,50.592,3.22,-1.09
2015-07-21,51.474,51.603,51.998,51.244,3.03,-0.24
2015-07-20,51.6,52.341,52.424,51.525,2.72,-1.42
2015-07-17,52.342,53.07,53.31,52.221,2.52,-1.37
2015-07-16,53.07,52.902,53.417,52.714,2.14,0.32
2015-07-15,52.902,53.239,53.334,52.79,2.61,-0.63
2015-07-14,53.239,53.119,53.416,52.653,2.74,0.23
2015-07-13,53.119,52.591,53.164,52.591,2.69,1.01
2015-10-07,52.591,51.782,52.786,51.782,2.76,1.56
2015-08-07,51.782,52.343,52.468,51.574,2.97,-1.07
2015-07-07,52.344,52.149,52.388,51.13,3.65,0.37
2015-06-07,52.149,52.511,52.679,51.683,2.65,-0.7
2015-03-07,52.519,53.106,53.106,52.37,1.54,-1.1
2015-02-07,53.106,52.758,53.357,52.758,3.09,0.66
2015-01-07,52.758,53.081,53.456,52.603,2.8,-0.61
2015-06-30,53.081,53.014,53.345,52.813,3.11,0.13
2015-06-29,53.014,54.013,54.013,52.647,2.63,-1.86
2015-06-26,54.017,53.181,54.076,53.151,2.79,1.58
2015-06-25,53.176,53.84,53.84,52.879,3.33,-1.24
2015-06-24,53.843,53.772,54.236,53.628,2.82,0.13
2015-06-23,53.772,53.865,54.361,53.772,2.71,-0.17
2015-06-22,53.864,53.75,54.342,53.655,2.43,0.21
2015-06-19,53.749,54.236,54.236,53.479,2.95,-0.9
2015-06-18,54.239,53.251,54.352,53.214,2.75,1.86
2015-06-17,53.249,53.698,53.755,52.965,3.09,-0.84
2015-06-16,53.702,53.144,53.969,53.107,3.38,1.06
2015-06-15,53.138,53.338,53.338,52.548,2.69,-0.39
2015-12-06,53.348,53.689,53.689,53.033,2.45,-0.64
2015-11-06,53.689,53.876,54.271,53.444,3.19,-0.35
2015-10-06,53.876,52.817,54.102,52.817,3.7,2.01
2015-09-06,52.816,52.81,53.292,52.688,3.79,0.01
2015-08-06,52.81,52.975,53.325,52.81,2.66,-0.31
2015-05-06,52.973,53.518,53.518,52.808,2.81,-1.03
2015-03-06,53.523,54.254,54.254,53.462,3.42,-1.32
2015-02-06,54.236,53.035,54.236,53.035,3.58,2.27
2015-01-06,53.031,52.753,53.233,52.666,2.76,0.51
2015-05-29,52.76,53.974,53.974,52.76,5.73,-2.25
2015-05-28,53.976,54.23,54.23,53.363,3.0,-0.48
2015-05-27,54.236,53.631,54.293,53.136,3.58,1.13
2015-05-26,53.63,54.609,54.609,53.548,3.43,-1.79
2015-05-25,54.609,54.378,54.868,53.972,1.65,0.43
2015-05-22,54.377,55.112,55.223,54.038,3.8,-1.33
2015-05-21,55.112,54.9,55.112,54.526,3.41,0.38
2015-05-20,54.901,55.497,55.645,54.82,3.38,-1.08
2015-05-19,55.499,56.204,56.212,55.027,3.32,-1.26
2015-05-18,56.204,57.25,57.606,55.926,3.9,-1.82
2015-05-15,57.249,56.656,57.288,56.422,2.98,1.04
2015-05-14,56.657,56.376,56.921,56.105,3.31,0.5
2015-05-13,56.372,56.79,56.9,56.199,3.17,-0.74
2015-12-05,56.792,57.193,57.424,56.753,3.18,-0.71
2015-11-05,57.197,57.166,57.49,57.013,3.06,0.08
2015-08-05,57.149,56.965,57.621,56.595,3.41,0.4
2015-07-05,56.921,57.103,57.29,56.507,3.07,-0.32
2015-06-05,57.103,58.05,58.575,56.82,4.6,-1.63
2015-05-05,58.052,57.35,58.147,57.096,3.9,1.22
2015-04-05,57.354,56.23,57.52,56.23,3.49,2.0
2015-04-30,56.229,55.312,56.229,55.08,4.95,1.63
2015-04-29,55.325,55.809,55.809,55.067,3.89,-0.87
2015-04-28,55.812,55.549,56.018,54.973,4.08,0.5
2015-04-27,55.535,56.554,56.962,55.515,3.85,-1.87
2015-04-24,56.594,55.687,56.965,55.687,4.98,1.63
2015-04-23,55.685,54.616,55.782,54.064,5.54,1.95
2015-04-22,54.617,53.762,54.848,53.762,3.7,1.59
2015-04-20,53.761,53.965,54.385,53.51,2.69,-0.36
2015-04-17,53.955,54.672,54.672,53.896,3.54,-1.32
2015-04-16,54.674,54.919,54.919,54.316,4.13,-0.45
2015-04-15,54.919,54.037,54.96,54.037,4.07,1.74
2015-04-14,53.982,54.24,54.625,53.773,3.75,-0.48
2015-04-13,54.24,54.214,54.866,54.004,3.66,0.05
2015-10-04,54.214,53.803,54.413,53.556,3.68,0.76
2015-09-04,53.803,53.638,54.002,53.292,4.34,0.26
2015-08-04,53.661,53.732,54.458,53.508,4.78,-0.13
2015-07-04,53.729,53.738,54.002,53.436,3.49,-0.02
2015-06-04,53.737,53.124,54.146,53.122,3.32,1.16
2015-02-04,53.123,52.322,53.312,52.322,4.27,1.53
2015-01-04,52.322,51.186,52.613,51.186,4.41,2.29
2015-03-31,51.15,51.243,51.466,50.612,3.51,-0.18
2015-03-30,51.243,50.1,51.265,50.1,2.8,2.29
2015-03-27,50.095,50.575,50.575,49.909,3.93,-0.96
2015-03-26,50.58,51.835,51.835,50.528,3.64,-2.47
2015-03-25,51.858,51.507,52.319,51.507,4.77,0.68
2015-03-24,51.506,51.908,52.223,51.006,3.44,-0.78
2015-03-23,51.908,51.97,52.178,51.516,3.4,-0.11
2015-03-20,51.967,50.964,52.286,50.964,4.92,1.99
2015-03-19,50.954,51.53,51.547,50.791,3.26,-1.11
2015-03-18,51.526,50.284,51.773,49.788,4.46,2.47
2015-03-17,50.285,48.849,50.384,48.841,4.01,2.94
2015-03-16,48.848,48.602,49.205,48.394,3.16,0.52
2015-03-13,48.596,48.858,48.858,47.905,4.48,-0.58
2015-12-03,48.88,48.908,49.633,48.684,3.83,-0.05
2015-11-03,48.906,48.309,48.937,48.309,3.84,1.27
2015-10-03,48.293,49.177,49.177,48.293,4.43,-1.8
2015-09-03,49.181,49.978,49.978,48.952,3.3,-1.6
2015-06-03,49.981,50.355,50.401,49.779,2.79,-0.76
2015-05-03,50.365,50.472,50.734,50.114,2.73,-0.2
2015-04-03,50.468,51.303,51.303,50.399,3.65,-1.63
2015-03-03,51.304,51.021,51.432,50.995,2.75,0.56
2015-02-03,51.021,51.58,51.58,50.775,2.79,-1.09
2015-02-27,51.583,51.76,52.457,51.474,4.18,-0.34
2015-02-26,51.761,51.812,51.922,51.181,3.24,-0.1
2015-02-25,51.811,51.863,51.863,51.051,3.48,-0.12
2015-02-24,51.874,51.288,51.956,51.049,3.0,1.16
2015-02-23,51.281,51.238,51.69,50.861,2.82,0.08
2015-02-20,51.238,51.301,51.45,50.711,2.21,-0.11
2015-02-19,51.294,51.281,51.638,50.87,2.49,0.03
2015-02-18,51.28,50.639,51.868,50.639,2.94,1.27
2015-02-13,50.636,49.546,50.726,49.476,3.89,2.23
2015-12-02,49.533,48.24,49.69,48.24,3.83,2.68
2015-11-02,48.24,48.508,48.762,47.841,4.31,-0.56
2015-10-02,48.51,49.359,49.799,48.51,3.8,-1.77
2015-09-02,49.383,48.792,49.522,48.416,3.66,1.21
2015-06-02,48.792,49.231,49.231,48.209,4.59,-0.9
2015-05-02,49.234,49.299,49.816,49.02,4.0,-0.14
2015-04-02,49.301,48.965,49.718,48.214,4.81,0.69
2015-03-02,48.964,47.664,48.993,47.664,4.82,2.76
2015-02-02,47.651,46.933,47.684,46.76,3.25,1.58
2015-01-30,46.908,47.759,47.759,46.484,4.85,-1.79
2015-01-29,47.762,47.696,47.894,47.007,4.41,0.14
2015-01-28,47.695,48.589,48.589,47.55,4.24,-1.85
2015-01-27,48.591,48.577,48.864,47.352,3.89,0.03
2015-01-26,48.577,48.712,48.712,48.004,2.77,-0.41
2015-01-23,48.775,49.432,49.523,48.496,3.08,-1.35
2015-01-22,49.443,49.227,50.281,49.227,4.95,0.44
2015-01-21,49.224,47.888,49.329,47.888,3.56,2.81
2015-01-20,47.877,47.759,48.687,47.619,2.9,0.25
2015-01-19,47.758,49.009,49.009,47.503,2.1,-2.57
2015-01-16,49.017,48.028,49.264,48.028,3.34,2.06
2015-01-15,48.026,47.648,48.853,47.648,4.46,0.8
2015-01-14,47.646,48.038,48.281,47.372,3.7,-0.82
2015-01-13,48.042,48.144,48.939,48.042,3.88,-0.2
2015-12-01,48.14,48.84,48.84,47.956,3.25,-1.43
2015-09-01,48.84,49.955,49.955,48.501,3.0,-2.21
2015-08-01,49.943,49.463,50.261,49.017,3.62,0.97
2015-07-01,49.463,48.006,49.882,48.006,4.41,3.05
2015-06-01,48.001,47.517,48.061,47.338,4.56,1.02
2015-05-01,47.517,48.512,48.512,47.264,3.87,-2.05
2015-02-01,48.512,50.005,50.005,48.345,2.88,-2.99
2014-12-30,50.007,50.601,50.841,49.993,2.93,-1.16
2014-12-29,50.594,50.145,50.903,50.008,1.85,0.9
2014-12-26,50.145,50.891,50.973,49.914,1.91,-1.46
2014-12-23,50.89,50.121,50.89,49.815,2.67,1.53
2014-12-22,50.121,49.651,50.121,49.105,2.68,0.95
2014-12-19,49.651,48.492,49.658,48.435,3.62,2.38
2014-12-18,48.496,48.714,49.565,48.296,4.24,-0.45
2014-12-17,48.714,47.008,49.258,47.008,6.21,3.63
2014-12-16,47.008,47.016,47.595,45.853,5.34,-0.02
2014-12-15,47.019,48.002,48.401,46.41,4.69,-2.05
2014-12-12,48.002,49.861,49.861,47.973,3.76,-3.73
2014-11-12,49.862,49.549,49.946,48.809,3.83,0.63
2014-10-12,49.548,50.192,50.192,49.297,3.17,-1.29
2014-09-12,50.193,50.251,50.26,49.396,3.85,-0.16
2014-08-12,50.274,51.993,51.993,50.016,3.3,-3.31
2014-05-12,51.993,51.427,52.024,51.164,2.53,1.1
2014-04-12,51.427,52.32,52.539,51.074,2.91,-1.71
2014-03-12,52.32,51.611,52.471,51.611,2.72,1.37
2014-02-12,51.612,52.278,52.64,51.471,3.3,-1.27
2014-01-12,52.277,54.719,54.719,52.156,4.31,-4.47
2014-11-28,54.724,54.731,55.436,54.664,2.64,0.0
2014-11-27,54.721,55.1,56.065,54.593,2.29,-0.68
2014-11-26,55.098,55.561,56.1,54.977,3.03,-0.83
2014-11-25,55.561,55.41,56.387,55.204,5.03,0.28
2014-11-24,55.407,56.086,57.359,55.292,4.59,-1.21
2014-11-21,56.084,53.403,56.214,53.403,6.03,5.02
2014-11-19,53.403,52.062,53.403,52.032,4.25,2.58
2014-11-18,52.062,51.257,52.122,51.067,3.64,1.57
2014-11-17,51.257,51.772,52.223,51.047,2.82,-1.0
2014-11-14,51.772,51.834,51.9,50.886,3.79,-0.14
2014-11-13,51.846,52.979,53.323,51.846,3.03,-2.14
2014-12-11,52.979,52.473,53.435,52.187,3.2,0.96
2014-11-11,52.474,52.718,52.718,52.003,2.68,-0.48
2014-10-11,52.725,53.223,53.83,52.716,2.97,-0.93
2014-07-11,53.223,52.637,53.483,52.197,3.59,1.11
2014-06-11,52.637,53.697,53.697,52.418,3.69,-1.98
2014-05-11,53.698,54.384,54.384,53.589,2.9,-1.26
2014-04-11,54.384,53.947,54.384,53.432,3.53,0.81
2014-03-11,53.947,54.629,54.629,53.054,3.67,-1.25
2014-10-31,54.629,52.338,54.629,52.335,5.35,4.38
2014-10-30,52.337,51.049,52.574,51.049,4.3,2.52
2014-10-29,51.049,52.33,52.33,51.049,4.92,-2.45
2014-10-28,52.33,50.504,52.374,50.503,5.76,3.62
2014-10-27,50.504,51.937,51.937,48.722,8.0,-2.77
2014-10-24,51.941,50.687,53.146,50.596,5.85,2.42
2014-10-23,50.713,52.409,52.409,50.654,6.35,-3.24
2014-10-22,52.411,52.427,53.229,52.064,3.76,-0.04
2014-10-21,52.432,54.3,54.3,51.922,6.58,-3.44
2014-10-20,54.303,55.72,55.72,54.3,3.87,-2.55
2014-10-17,55.724,54.298,55.949,54.298,4.41,2.63
2014-10-16,54.298,56.124,56.124,54.132,5.43,-3.27
2014-10-15,56.135,58.012,58.012,54.919,5.67,-3.24
2014-10-14,58.015,57.946,58.856,57.258,3.9,0.1
2014-10-13,57.957,55.313,58.747,55.313,4.54,4.78
2014-10-10,55.312,57.266,57.266,55.312,3.64,-3.42
2014-09-10,57.268,57.079,58.246,57.077,4.5,0.37
2014-08-10,57.058,57.44,58.191,56.199,4.81,-0.66
2014-07-10,57.436,57.124,58.318,57.124,4.87,0.56
2014-06-10,57.116,54.542,58.897,54.542,6.71,4.72
2014-03-10,54.54,53.519,54.54,53.368,3.71,1.91
2014-02-10,53.519,52.859,54.022,52.48,3.99,1.25
2014-01-10,52.858,54.115,54.115,52.647,4.92,-2.32
2014-09-30,54.116,54.626,54.626,53.536,5.22,-0.93
2014-09-29,54.625,57.211,57.211,54.124,5.19,-4.52
2014-09-26,57.212,55.965,57.489,55.946,2.98,2.23
2014-09-25,55.962,56.822,56.822,55.876,2.85,-1.52
2014-09-24,56.824,56.539,57.131,55.934,2.85,0.5
2014-09-23,56.541,56.818,57.332,56.086,3.32,-0.49
2014-09-22,56.818,57.788,57.788,55.974,3.81,-1.68
2014-09-19,57.789,58.356,58.516,57.514,3.46,-1.0
2014-09-18,58.374,59.108,59.267,58.118,3.85,-1.24
2014-09-17,59.108,59.115,60.025,59.096,3.53,-0.01
2014-09-16,59.115,57.949,60.243,57.946,4.88,2.01
2014-09-15,57.949,56.93,57.949,56.852,2.9,1.79
2014-12-09,56.928,58.336,58.336,56.666,4.62,-2.42
2014-11-09,58.337,58.202,58.809,58.112,2.89,0.24
2014-10-09,58.199,58.675,58.675,57.45,3.81,-0.81
2014-09-09,58.676,59.158,59.485,58.306,4.46,-0.87
2014-08-09,59.193,60.708,61.513,59.191,4.39,-2.45
2014-05-09,60.682,60.8,61.03,60.244,3.81,-0.19
2014-04-09,60.8,61.836,61.836,60.739,4.01,-1.68
2014-03-09,61.837,61.9,62.305,61.199,4.16,-0.1
2014-02-09,61.896,61.142,62.231,60.93,4.0,1.23
2014-01-09,61.141,61.294,62.279,61.141,2.77,-0.24
2014-08-29,61.288,60.291,61.443,60.273,4.94,1.65
2014-08-28,60.291,60.945,60.98,60.189,4.46,-1.08
2014-08-27,60.951,59.822,61.247,59.822,5.39,1.89
2014-08-26,59.821,59.735,60.093,59.522,4.01,0.14
2014-08-25,59.735,58.408,59.743,58.408,2.88,2.27
2014-08-22,58.407,58.992,58.992,58.164,2.33,-0.99
2014-08-21,58.992,58.878,59.207,58.558,3.32,0.19
2014-08-20,58.878,58.45,59.01,58.32,3.3,0.73
2014-08-19,58.449,57.561,58.475,57.371,3.48,1.54
2014-08-18,57.561,56.968,57.665,56.968,3.27,1.05
2014-08-15,56.964,55.783,56.965,55.783,3.44,2.12
2014-08-14,55.78,55.558,55.947,55.437,3.05,0.36
2014-08-13,55.581,56.454,56.736,55.239,4.81,-1.53
2014-12-08,56.442,56.613,56.811,56.312,2.15,-0.3
2014-11-08,56.613,55.578,56.657,55.578,2.67,1.87
2014-08-08,55.573,56.187,56.187,55.319,3.02,-1.09
2014-07-08,56.188,56.487,56.923,55.985,3.05,-0.53
2014-06-08,56.487,56.202,56.797,55.696,4.01,0.51
2014-05-08,56.202,56.621,56.937,56.064,3.75,-0.73
2014-04-08,56.616,55.906,56.62,55.586,2.2,1.28
2014-01-08,55.903,55.827,56.059,55.267,3.23,0.13
2014-07-31,55.829,56.878,56.878,55.502,3.49,-1.84
2014-07-30,56.878,57.119,57.439,56.706,2.45,-0.42
2014-07-29,57.119,57.697,58.013,57.083,2.7,-1.0
2014-07-28,57.696,57.823,58.04,57.415,2.37,-0.22
2014-07-25,57.821,57.978,58.069,57.648,2.42,-0.27
2014-07-24,57.978,57.42,58.122,57.357,3.04,0.97
2014-07-23,57.42,57.983,57.983,57.142,2.74,-0.97
2014-07-22,57.983,57.636,58.138,57.5,3.01,0.61
2014-07-21,57.634,57.014,57.756,56.864,3.03,1.09
2014-07-18,57.013,55.639,57.484,55.639,5.3,2.47
2014-07-17,55.638,55.712,56.19,55.237,3.98,-0.14
2014-07-16,55.717,55.973,56.332,55.573,4.09,-0.46
2014-07-15,55.974,55.742,56.107,55.629,3.22,0.41
2014-07-14,55.744,54.786,55.896,54.786,4.17,1.75
2014-11-07,54.786,54.593,54.952,54.32,3.38,0.35
2014-10-07,54.593,53.643,54.6,53.643,4.72,1.79
2014-08-07,53.635,53.814,53.905,53.459,1.85,-0.31
2014-07-07,53.802,54.042,54.042,53.376,2.19,-0.47
2014-04-07,54.056,53.893,54.087,53.704,753.84,0.34
2014-03-07,53.875,53.029,53.877,52.76,3.3,1.59
2014-02-07,53.029,53.171,53.245,52.735,3.16,-0.27
2014-01-07,53.171,53.17,53.698,52.887,2.69,0.01
2014-06-30,53.168,53.158,53.311,52.709,2.45,0.02
2014-06-27,53.157,53.507,53.614,52.919,2.37,-0.65
2014-06-26,53.507,53.427,53.79,53.331,2.24,0.15
2014-06-25,53.426,54.281,54.393,53.363,2.95,-1.58
2014-06-24,54.281,54.194,55.002,54.094,3.12,0.13
2014-06-23,54.21,54.637,54.724,54.097,1.4,-0.78
2014-06-20,54.638,55.192,55.192,54.54,2.35,-1.02
2014-06-18,55.203,54.301,55.203,54.046,3.27,1.66
2014-06-17,54.3,54.63,54.638,54.15,1.59,-0.6
2014-06-16,54.63,54.807,54.855,54.475,2.64,-0.32
2014-06-13,54.807,55.102,55.104,54.649,2.66,-0.54
2014-11-06,55.102,54.676,55.284,54.676,3.8,0.91
2014-10-06,54.604,54.273,54.604,53.96,3.73,0.61
2014-09-06,54.273,53.129,54.462,53.091,3.66,2.15
2014-06-06,53.129,51.562,53.175,51.562,4.3,3.04
2014-05-06,51.559,51.833,52.245,51.47,2.89,-0.53
2014-04-06,51.833,52.032,52.032,51.609,2.57,-0.38
2014-03-06,52.032,51.606,52.032,51.377,2.86,0.83
2014-02-06,51.606,51.239,51.879,51.239,2.6,0.72
2014-05-30,51.239,52.233,52.233,51.239,4.53,-1.91
2014-05-29,52.239,52.649,52.889,52.031,2.39,-0.76
2014-05-28,52.64,52.174,52.858,52.009,2.84,0.89
2014-05-27,52.174,52.932,53.309,52.079,2.89,-1.43
2014-05-26,52.933,52.65,53.044,52.65,1.19,0.58
2014-05-23,52.626,52.807,52.936,52.403,2.46,-0.34
2014-05-22,52.806,52.206,52.851,52.133,2.94,1.15
2014-05-21,52.203,52.366,52.875,52.203,3.25,-0.31
2014-05-20,52.366,53.353,53.843,52.313,3.95,-1.85
2014-05-19,53.353,53.976,53.991,53.267,3.09,-1.15
2014-05-16,53.976,53.856,54.382,53.709,3.54,0.22
2014-05-15,53.856,54.404,54.404,53.565,3.44,-1.02
2014-05-14,54.413,53.913,54.459,53.867,2.88,0.94
2014-05-13,53.907,54.056,54.243,53.731,2.96,-0.27
2014-12-05,54.053,53.103,54.053,53.103,2.74,1.79
2014-09-05,53.1,53.422,53.639,53.057,3.18,-0.6
2014-08-05,53.422,54.053,54.249,53.222,3.34,-1.17
2014-07-05,54.053,53.786,54.226,53.499,4.57,0.51
2014-06-05,53.78,53.446,53.986,53.094,4.97,0.62
2014-05-05,53.446,52.989,53.506,52.931,4.44,0.88
